id,suburb,area,station_count,station_count_by_area
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.329,WHIPSTICK,0.0023369492841826137,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1315,RIACHELLA,0.0027797705090435486,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.212,NELSE,0.022677181968860583,1,44.09718991421248
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.226,KENMARE,0.008599209892043725,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.227,WILLENABRINA,0.012308308636992615,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.228,FISKVILLE,0.002899392996924232,5,1724.498888320472
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.214,TORRITA,0.024170760345312868,3,124.11690642498768
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.215,NEUARPURR,0.027405585684602152,1,36.488911841130644
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.216,BOORT,0.02559651638668389,12,468.8137955461305
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.217,BEAUCHAMP,0.02532660138143846,1,39.48417653593613
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.229,CRYMELON,0.013454181028179909,3,222.97901252528652
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.230,AUBREY,0.006175174667757515,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.218,ARCHIES CREEK,0.00011171664044520887,1,8951.217974465026
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.219,ANNUELLO,0.031635573376007774,3,94.82995501118945
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.220,BIG DESERT,0.6043286331527871,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.244,WARRAGUL SOUTH,0.002863838958610354,3,1047.5449364847375
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.221,MERRINEE,0.08508325095290209,4,47.0127781343734
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.222,BENAMBRA,0.0771361553026553,10,129.6408922737139
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.223,MERINGUR,0.07371009216445656,4,54.26665308022533
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.224,WOODSTOCK,0.0031863782338934503,2,627.6718748345801
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.225,BELLBRAE,0.0052354929153220885,10,1910.039830391939
